          nEv  nVtx  nTrk      xVtx      yVtx       zVtx       trkPt    trkEta  trkNHit  trkNlayer  highPurity
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.718803  1.604691        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.718515  2.626013        8          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.718408  0.098133       11          8        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.717123  2.422779        9          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.716684 -0.837282       15         12        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.716428  0.028482        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.715354  2.063367        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.714827 -0.503271        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.712974 -1.798791       10          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.711920  1.822884       17         13        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.710478  2.037015        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.708905  0.073314        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.708895  1.488890        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.707744 -0.986356       15         12        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.707297 -0.806911        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.706387 -1.521726        5          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.706246 -1.214542        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.706190  1.882801        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.705448 -2.444055        7          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.705359 -0.095661        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.704942  0.428117        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.703610 -0.907837        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.703171  2.162353        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.703129  1.706109        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.701097 -0.418145        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.700448  0.703640        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.700260 -0.899255        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.699857 -1.254711        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.698537  2.063730       17         15        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.697008 -1.791610        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.696777  0.072041        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.696701 -0.318822        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.694566  1.830045       20         14        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.694209 -1.887866        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.691200  2.411813       16          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.690686 -0.800339       17         13        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.690585 -1.083826        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.690273  1.186686        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.689131  2.430829        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.688777 -0.971281        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.688772  1.107177       16         14        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.687825 -0.950075        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.686722 -1.015460        6          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.685762 -1.898869       10          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.685221 -0.752384       15          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.684232 -2.491751        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.681714 -2.018892       21         14        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.681028  2.159251        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.680779 -1.184073        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.679578  2.579455        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.678989 -1.717433        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.678848 -1.767168        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.678788  1.002693        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.678433  2.616689        9          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.677943 -0.308043       10          8        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.677432 -1.522186        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.676486 -1.266549        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.675412  2.134739        5          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.674789  2.355645        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.674647  1.670896        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.673969 -1.373299        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.673700  0.871273        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.672711  0.703631        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.671353 -1.894778        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.671191 -2.104383       20         12        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.670201 -2.223488        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.670146  0.912611        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.669898  2.568055        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.668965  0.280873        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.668914 -1.288496        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.668605  2.207137        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.667933 -2.399769        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.667624 -2.491977        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.667014  0.397108        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.665945 -1.720674       11          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.665578 -0.199684        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.665331  1.981706       19         14        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.664632  2.432861        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.663942 -0.449141        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.663208  2.097854        9          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.663122 -0.725460        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.662335  1.283865        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.660598  1.708794        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.660408 -1.841109        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.659749  1.900287        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.659159  1.483294        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.658610  2.274019        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.658247  1.361338        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.657273  1.437939        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.655658 -0.146717       13         11        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.654659  0.351499        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.652825  1.488444        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.649664 -0.800633       11          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.649058 -0.449373        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.648801  1.894902       20         14        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.648394  2.435462        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.647810  0.092782       15         12        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.646988 -2.533182        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.646420  0.634068        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.646405  0.921268        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.645318 -1.260655        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.644706 -1.477297        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.644271  2.160637        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.644201  0.855381        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.644079 -1.274858        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.643329  2.072534        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.643189 -2.344464        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.641842  2.142390        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.641727 -1.769307       19         16        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.641580 -0.077588        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.641127 -2.466708        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.640706  0.544909        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.639544 -2.512681        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.638600 -0.935056        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.637164  0.690789        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.636520 -2.456411        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.636160  0.725695        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.636046  0.713332       11          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.635630 -1.537100        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.634470  0.617882        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.634015  2.633654        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.633801 -0.482789       13         11        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.633140  2.089743        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.631478  1.312177        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.629498 -0.976707        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.628796  1.647815        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.628468  0.870047        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.627664  1.591736        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.625354  1.460674        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.625312 -1.872284        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.624364 -1.956600        8          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.624017  0.571820        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.622716  2.015223        7          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.622644 -1.826714        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.622095 -0.492404        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.621959  2.207807        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.621690  0.408936        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.621142  0.862627        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.619808 -1.659490        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.619424  0.793141       10          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.619182  1.437269        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.618054 -0.497164        6          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.615395  0.230629       13         11        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.615230 -2.499167        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.614448  2.150635        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.614040  1.112330        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.614028 -0.853247        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.613631  0.948545        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.612177  1.958031        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.611333 -0.977321        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.610469 -0.227547        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.609457  1.585948        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.608338  1.755072       12          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.607276 -0.244022       10          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.605335  1.740870        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.604864  1.243761        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.603919 -1.861143        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.603845  2.535044        6          6        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.603804  1.425707        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.603077  0.099076       11          9        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.602634  2.345478        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.602592  2.234609        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.601222  1.055533        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.601116 -2.016847        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.600380 -0.617695        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.600199 -1.932456        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.597584 -1.810997        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.597081  2.132826        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.596756  2.075084        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.596700  2.423921        7          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.596604 -2.469820        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.596316 -0.936075        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.595688 -1.275187        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.594243 -1.087857        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.592370 -1.739130        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.592245 -0.355411        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.591500 -2.346202        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.591331 -2.430671        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.590582  1.236334        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.589321  1.408318        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.588870 -0.622729        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.587407  1.548375        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.587367 -2.304407        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.586629 -2.209106        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.586113  0.989568        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.586087  2.186050        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.585324  1.734849        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.584493  2.617054        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.582817 -2.028657        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.582470 -2.562972        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.582108  0.843979        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.581003 -1.776100        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.580001 -1.325856        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.579964 -0.465507        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.578662 -2.504375        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.578442 -1.381418        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.577401 -1.377027        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.577221  1.257616        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.575057  0.459016        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.575020 -0.835068        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.574919 -2.529887        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.573112  0.439670        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.571463 -0.015003        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.571129  0.452219        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.570026 -0.289239        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.569375 -0.351748        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.568920  0.285840        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.567899 -2.546759        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.567518 -1.444568        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.566958 -1.953001        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.566852 -0.470744        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.566819 -0.672084        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.566630 -2.456232        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.565338  2.492954        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.564566  0.626011        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.564102  1.122648        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.563386 -1.085019        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.562591 -1.904209        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.562164  0.095456        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.561535 -1.785282        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.561141  0.838608        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.560989 -1.812443        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.560593 -0.190984        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.560545 -0.206132        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.560269  2.604915        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.559566 -1.521583        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.559058 -1.131749        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.558098  1.696522        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.558085 -0.836455        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.557843  0.725526        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.557663 -1.577963        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.556322  2.226987        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.556083  0.041297        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.555425 -2.346885        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.554889  1.683425        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.551466  1.408176        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.551177  2.068482        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.551076 -1.257707        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.550384  1.980411        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.550319 -0.278152        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.549971 -0.980822        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.549575 -1.300075        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.549398  2.282508        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.546775  0.783501        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.545413  0.619178        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.544586 -1.906508        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.542772  1.912111        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.542357 -0.262868        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.541032  2.123431        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.537852 -0.217563        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.536662  2.156900        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.536394  2.032603        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.536052  0.036799        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.535559  2.478587        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.535180  2.213660        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.532150 -0.123346        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.531891  1.133252        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.531258  2.776891        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.530653  0.452580        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.529139  1.529254        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.528866  0.862542        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.528784  1.927304        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.526092  0.362106        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.523169 -1.390249        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.520818  1.363725        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.518972 -0.082514        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.517912 -2.132666        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.517815 -0.817676        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.517456  0.861578        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.516856 -0.898019        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.516508  0.871340        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.515140 -1.246693        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.514422  2.052459        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.514342  1.211376        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.513385 -0.642123        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.513150  0.951297        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.512366  0.788841        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.512174  0.551457        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.511611  1.810044        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.510918  1.461884        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.509693  1.392458        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.508232 -1.117138        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.507583 -1.725600        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.507108 -2.530533        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.506808 -1.094591        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.506574  1.988749        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.505156 -0.756584        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.503461  2.668051        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.503011 -1.825626        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.501264 -1.269631        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.501082  0.286886        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.499231  0.245210        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.498713 -0.499105        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.498356  1.871070        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.497771  2.421848        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.497631  0.963498        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.497319  1.362993        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.497274 -0.040882        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.496382 -0.915965        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.495154  1.631456        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.494276  1.651712        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.492931  2.446007        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.492751  2.335553        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.491955  0.963262        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.491874 -2.417612        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.490322  1.145748        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.490080 -1.177004        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.489953  2.502894        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.489838 -1.084604        3          3        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.489672  2.085137        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.489451  2.633131        4          4        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.488492 -1.771014        5          5        True
5179   479887     1  4634  0.171615 -0.181816  -7.070839    0.488345 -2.396616        6          4        True
